lat;long;min_temp;max_temp;elevation;isothermality;mean_temp;precip;seasonal_temp;pred_cluster;species;community
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Nycticorax nycticorax;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Nycticorax nycticorax;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Ardeola ralloides;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Nycticorax nycticorax;Andalucia
36.753;-2.95;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
37.054;-3.001;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Capra pyrenaica;Andalucia
36.8;-2.3;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Eliomys quercinus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.693;-2.759;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.693;-2.759;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
37.181;-2.831;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Capra pyrenaica;Andalucia
37.02;-2.47;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Capra pyrenaica;Andalucia
37.024;-2.453;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Capra pyrenaica;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Platalea leucorodia;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Egretta alba;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Platalea leucorodia;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.769;-2.221;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.698;-2.675;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.698;-2.675;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.698;-2.675;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.8;-2.233;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Bucanetes githagineus;Andalucia
37.029;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
37.03;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
37.021;-1.925;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
37.01;-1.88;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.857;-2.388;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
37.35;-1.7;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Vulpes vulpes;Andalucia
36.75;-2.3;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Vulpes vulpes;Andalucia
36.8;-2.25;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Vulpes vulpes;Andalucia
36.779;-2.243;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Vulpes vulpes;Andalucia
39.844;-6.027;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Lissotriton boscai;Andalucia
39.844;-6.027;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Lissotriton boscai;Andalucia
36.818;-2.256;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Upupa epops;Andalucia
36.796;-2.257;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.765;-2.22;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tadorna tadorna;Andalucia
36.765;-2.22;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.765;-2.22;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Platalea leucorodia;Andalucia
36.765;-2.22;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Platalea leucorodia;Andalucia
36.765;-2.22;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Ardea alba;Andalucia
36.765;-2.22;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Platalea leucorodia;Andalucia
36.763;-2.11;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.706;-2.794;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Ardeola ralloides;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Egretta alba;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Nycticorax nycticorax;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Egretta alba;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Ixobrychus minutus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Nycticorax nycticorax;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Nycticorax nycticorax;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps nigricollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Netta rufina;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.763;-2.729;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Egretta alba;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Podiceps cristatus;Andalucia
37.348;-1.927;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Tachybaptus ruficollis;Andalucia
36.737;-5.796;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Blanus cinereus;Andalucia
36.743;-5.619;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Blanus cinereus;Andalucia
36.572;-6.207;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Blanus cinereus;Andalucia
36.18;-5.94;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.186;-5.938;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.185;-5.937;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.19;-6.023;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.18;-5.94;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.187;-5.941;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.187;-5.939;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.185;-5.938;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.187;-5.938;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.186;-5.937;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
36.185;-5.937;0.26025767;1.550703385;-0.299635398;0.386285653;0.954123006;0.985189336;0.481244972;0;Chamaeleo chamaeleon;Andalucia
